internal_id,aum_date,aum,contributions,active_members,deferred_members,created_at
CHIRG,2023-10-30,2795631.165,8413,1200,7887,2023-11-20 21:10:35.136116
3IMYJ,2023-10-30,33503898.861,2558,930,358,2023-11-20 21:10:35.136116
7CDKT,2023-10-30,71396406.153,9298,6383,538,2023-11-20 21:10:35.136116
QYQV5,2023-10-30,4198489.605,4793,837,6498,2023-11-20 21:10:35.136116
V4XLM,2023-10-30,22945714.587,7966,1674,1325,2023-11-20 21:10:35.136116
NTRIG,2023-10-30,15303751.929,6324,4481,9173,2023-11-20 21:10:35.136116
UBHEA,2023-10-30,41527553.526,7908,1649,8735,2023-11-20 21:10:35.136116
XKGUU,2023-10-30,16919027.847,5598,3334,9249,2023-11-20 21:10:35.136116
MJISX,2023-10-30,37495224.891,4605,4845,1750,2023-11-20 21:10:35.136116
SPNZV,2023-10-30,8264561.463,6046,3173,7131,2023-11-20 21:10:35.136116
RVWYX,2023-10-30,50365477.134,6975,7389,4750,2023-11-20 21:10:35.136116
K1PNH,2023-10-30,37017644.598,8771,9253,688,2023-11-20 21:10:35.136116
CB2C3,2023-10-30,28216114.128,8391,5951,285,2023-11-20 21:10:35.136116
XXXNU,2023-10-30,70400242.962,8476,937,1719,2023-11-20 21:10:35.136116
94ONH,2023-10-30,46654453.791,8443,8433,7929,2023-11-20 21:10:35.136116
428RJ,2023-10-30,38923513.038,4234,104,7282,2023-11-20 21:10:35.136116
VEMCC,2023-10-30,66422900.61,7716,9420,1083,2023-11-20 21:10:35.136116
ALRIS,2023-10-30,31609627.353,2789,9365,8881,2023-11-20 21:10:35.136116
SQY1N,2023-10-30,19332341.523,2322,8533,5991,2023-11-20 21:10:35.136116
V5IFS,2023-10-30,38125002.888,3870,4382,9648,2023-11-20 21:10:35.136116
1HMBZ,2023-10-30,45400756.77,2880,7952,8136,2023-11-20 21:10:35.136116
BUIKW,2023-10-30,51868737.099,1654,3454,4246,2023-11-20 21:10:35.136116
Q7SNC,2023-10-30,15240909.942,3926,9713,378,2023-11-20 21:10:35.136116
B92IB,2023-10-30,2841342.381,3678,3033,4626,2023-11-20 21:10:35.136116
RA6AO,2023-10-30,56796798.969,9098,1322,2743,2023-11-20 21:10:35.136116
GI4XI,2023-10-30,29904139.872,9099,814,92,2023-11-20 21:10:35.136116
ENQ4J,2023-10-30,45464909.499,6888,375,7879,2023-11-20 21:10:35.136116
NVVTO,2023-10-30,27850771.404,6388,7961,9154,2023-11-20 21:10:35.136116
S5PUV,2023-10-30,4023406.404,9037,2897,6206,2023-11-20 21:10:35.136116
A3S0R,2023-10-30,19995380.874,3524,6737,7557,2023-11-20 21:10:35.136116
G3QVP,2023-10-30,35151645.897,3873,5138,3532,2023-11-20 21:10:35.136116
VUE79,2023-10-30,42944835.231,8069,4551,6721,2023-11-20 21:10:35.136116
KYBQX,2023-10-30,10340321.166,7071,1394,2786,2023-11-20 21:10:35.136116
VGPC3,2023-10-30,61399556.253,7391,2264,6195,2023-11-20 21:10:35.136116
ISYYU,2023-10-30,33582475.584,6626,167,7317,2023-11-20 21:10:35.136116
G1LWF,2023-10-30,49412986.146,2861,9173,4192,2023-11-20 21:10:35.136116
Y6P3J,2023-10-30,68965550.55,5089,4072,2050,2023-11-20 21:10:35.136116
DC2UR,2023-10-30,61374817.638,5335,1619,1327,2023-11-20 21:10:35.136116
O358T,2023-10-30,24019411.302,4823,1223,5261,2023-11-20 21:10:35.136116
LLSRW,2023-10-30,482938.443,7122,3275,7060,2023-11-20 21:10:35.136116
A7GOJ,2023-10-30,15936788.556,2940,6761,8275,2023-11-20 21:10:35.136116
Q06U8,2023-10-30,12473086.482,3070,2498,3075,2023-11-20 21:10:35.136116
CDY8U,2023-10-30,26496773.46,1587,6963,8902,2023-11-20 21:10:35.136116
4VZ4P,2023-10-30,59499767.673,4894,6168,2537,2023-11-20 21:10:35.136116
QSO0R,2023-10-30,29479735.026,7697,2524,9024,2023-11-20 21:10:35.136116
NCO5U,2023-10-30,12848638.122,9418,990,3165,2023-11-20 21:10:35.136116
EQQPA,2023-10-30,1130786.163,2201,9821,788,2023-11-20 21:10:35.136116
1ISO0,2023-10-30,60887008.746,2047,3141,8475,2023-11-20 21:10:35.136116
VEMMV,2023-10-30,62431960.221,2273,2918,6124,2023-11-20 21:10:35.136116
6P927,2023-10-30,7841957.247,4059,5442,9357,2023-11-20 21:10:35.136116
KOVXV,2023-10-30,10958739.156,9273,173,8828,2023-11-20 21:10:35.136116
5KNCJ,2023-10-30,66314921.13,6906,3594,444,2023-11-20 21:10:35.136116
ASBLI,2023-10-30,10880758.026,3314,6296,9189,2023-11-20 21:10:35.136116
B97MR,2023-10-30,59500995.309,6930,1812,3561,2023-11-20 21:10:35.136116
6YPBF,2023-10-30,70413251.967,9599,9364,2215,2023-11-20 21:10:35.136116
5XFYO,2023-10-30,20222782.947,3721,8713,3538,2023-11-20 21:10:35.136116
FDAQG,2023-10-30,61225788.897,9480,9843,3810,2023-11-20 21:10:35.136116
0HKMU,2023-10-30,67095361.557,1136,7137,2627,2023-11-20 21:10:35.136116
EQQTQ,2023-10-30,26884686.753,3910,6759,6356,2023-11-20 21:10:35.136116
S32XQ,2023-10-30,7821567.117,1627,343,2970,2023-11-20 21:10:35.136116
WF8S8,2023-10-30,13763982.186,2323,996,1031,2023-11-20 21:10:35.136116
FKGE3,2023-10-30,44867978.055,2068,6152,9919,2023-11-20 21:10:35.136116
MBNKW,2023-10-30,28676417.121,2120,2719,1866,2023-11-20 21:10:35.136116
JQPQ7,2023-10-30,67828260.249,9637,9284,6721,2023-11-20 21:10:35.136116
CYHBG,2023-10-30,34932886.848,2473,2698,9179,2023-11-20 21:10:35.136116
VD6LQ,2023-10-30,65099526.498,4012,8849,4829,2023-11-20 21:10:35.136116
XHBNJ,2023-10-30,22028338.071,3083,5356,8629,2023-11-20 21:10:35.136116
TIM7W,2023-10-30,72777808.665,9752,4157,1699,2023-11-20 21:10:35.136116
TKKDY,2023-10-30,37687581.018,8286,6818,5148,2023-11-20 21:10:35.136116
QWKGH,2023-10-30,23234163.849,1943,7631,862,2023-11-20 21:10:35.136116
PN80Z,2023-10-30,17508813.633,9582,2926,315,2023-11-20 21:10:35.136116
DZ0SX,2023-10-30,24784575.534,2974,4221,5445,2023-11-20 21:10:35.136116
8QORJ,2023-10-30,29736016.434,1263,8082,3873,2023-11-20 21:10:35.136116
HMV5O,2023-10-30,47082320.658,5493,5912,6397,2023-11-20 21:10:35.136116
HI8F0,2023-10-30,69049987.704,3243,4663,6669,2023-11-20 21:10:35.136116
M41GE,2023-10-30,17394159.429,4766,9509,1698,2023-11-20 21:10:35.136116
SS5IQ,2023-10-30,67937529.33,9176,9832,2249,2023-11-20 21:10:35.136116
CBPUY,2023-10-30,54714563.559,6489,7868,4361,2023-11-20 21:10:35.136116
AYFG1,2023-10-30,50843940.975,3177,7741,1560,2023-11-20 21:10:35.136116
2QRDF,2023-10-30,50592889.413,7737,8585,6703,2023-11-20 21:10:35.136116
C4QIX,2023-10-30,33086219.769,8253,3533,6681,2023-11-20 21:10:35.136116
R1BS0,2023-10-30,46991662.218,3306,8802,8476,2023-11-20 21:10:35.136116
ROYBY,2023-10-30,69570685.431,3941,133,9013,2023-11-20 21:10:35.136116
BTOES,2023-10-30,28018622.196,1265,7812,1661,2023-11-20 21:10:35.136116
GF4WK,2023-10-30,34435095.03,7418,5170,5765,2023-11-20 21:10:35.136116
TCRD6,2023-10-30,3811915.485,4067,2288,402,2023-11-20 21:10:35.136116
LOG2C,2023-10-30,69557580.927,8277,7726,6865,2023-11-20 21:10:35.136116
E19HW,2023-10-30,1937209.608,9311,7505,573,2023-11-20 21:10:35.136116
TK37I,2023-10-30,8442733.437,9368,8715,3645,2023-11-20 21:10:35.136116
WMK1L,2023-10-30,20175835.347,4719,2747,3319,2023-11-20 21:10:35.136116
KKRWL,2023-10-30,16594210.962,8418,3760,8233,2023-11-20 21:10:35.136116
L8HNW,2023-10-30,26992406.709,6426,8116,3461,2023-11-20 21:10:35.136116
B2FWF,2023-10-30,31685794.002,6224,8904,9467,2023-11-20 21:10:35.136116
RX17F,2023-10-30,40584305.529,4510,1563,9725,2023-11-20 21:10:35.136116
7NOBV,2023-10-30,33110702.505,5661,7712,1377,2023-11-20 21:10:35.136116
K1KKF,2023-10-30,59057600.742,8331,2473,8338,2023-11-20 21:10:35.136116
RDHUU,2023-10-30,3025371.141,7288,7719,9661,2023-11-20 21:10:35.136116
JWNSF,2023-10-30,3502506.015,8306,3130,1576,2023-11-20 21:10:35.136116
DLRKP,2023-10-30,59093256.132,2585,3232,5508,2023-11-20 21:10:35.136116
PCMHC,2023-10-30,28220362.011,1965,3746,5854,2023-11-20 21:10:35.136116
H2NQX,2023-10-30,62971692.138,6644,2043,1804,2023-11-20 21:10:35.136116
VJPW1,2023-10-30,8486383.77,1778,5258,5778,2023-11-20 21:10:35.136116
WIBEA,2023-10-30,42861466.791,8823,5539,2051,2023-11-20 21:10:35.136116
JS3T5,2023-10-30,30383122.032,1846,9021,2585,2023-11-20 21:10:35.136116
JW28Z,2023-10-30,31468595.742,2566,2935,5019,2023-11-20 21:10:35.136116
32EN9,2023-10-30,528051.879,2382,6130,794,2023-11-20 21:10:35.136116
OXULU,2023-10-30,4594090.932,3735,547,7391,2023-11-20 21:10:35.136116
KTPGO,2023-10-30,69941981.169,6177,6320,350,2023-11-20 21:10:35.136116
YEPMC,2023-10-30,2330604.981,2340,2616,2676,2023-11-20 21:10:35.136116
WVWND,2023-10-30,66638932.47,4856,1220,4406,2023-11-20 21:10:35.136116
SJ2WU,2023-10-30,30049455.087,8480,60,967,2023-11-20 21:10:35.136116
AI7UQ,2023-10-30,38621568.528,7372,5472,7124,2023-11-20 21:10:35.136116
566NT,2023-10-30,31189285.224,8618,1391,4107,2023-11-20 21:10:35.136116
41QAE,2023-10-30,28642220.46,4798,941,3716,2023-11-20 21:10:35.136116
C2UBG,2023-10-30,5775641.01,5060,8772,3332,2023-11-20 21:10:35.136116
V7WH7,2023-10-30,28360879.677,2093,3750,790,2023-11-20 21:10:35.136116
MFJR7,2023-10-30,60158495.718,9145,9400,9045,2023-11-20 21:10:35.136116
TCFGC,2023-10-30,23217658.56,3048,9658,3278,2023-11-20 21:10:35.136116
DIFNZ,2023-10-30,51482555.181,7564,1779,7964,2023-11-20 21:10:35.136116
RYJWJ,2023-10-30,36849023.982,6990,5471,2847,2023-11-20 21:10:35.136116
CWJZR,2023-10-30,20560828.266,7063,8077,6502,2023-11-20 21:10:35.136116
NBBAQ,2023-10-30,4283872.272,6037,2367,1276,2023-11-20 21:10:35.136116
TO5KC,2023-10-30,18925777.494,6766,1465,4748,2023-11-20 21:10:35.136116
ZMCX2,2023-10-30,54579326.04,4596,9557,6425,2023-11-20 21:10:35.136116
PU08Q,2023-10-30,35906247.648,4369,9959,2279,2023-11-20 21:10:35.136116
TRLKD,2023-10-30,10848240.252,5136,7116,2604,2023-11-20 21:10:35.136116
NL8FC,2023-10-30,16471341.657,4433,6151,9750,2023-11-20 21:10:35.136116
YFDBA,2023-10-30,43894591.74,9943,7550,7165,2023-11-20 21:10:35.136116
E6MBD,2023-10-30,25701782.922,9287,3597,6890,2023-11-20 21:10:35.136116
CMIDS,2023-10-30,5547936.402,7608,8580,7786,2023-11-20 21:10:35.136116
VKNCN,2023-10-30,37801139.535,6870,6723,5295,2023-11-20 21:10:35.136116
QDI2U,2023-10-30,21838421.907,3307,3680,3080,2023-11-20 21:10:35.136116
WDZRR,2023-10-30,14670484.938,5700,2079,7824,2023-11-20 21:10:35.136116
OHNFE,2023-10-30,15921300.951,4276,1002,4722,2023-11-20 21:10:35.136116
HWUFT,2023-10-30,60536075.436,5883,4960,2472,2023-11-20 21:10:35.136116
YWKKR,2023-10-30,28170737.523,5006,1276,3344,2023-11-20 21:10:35.136116
8CR3H,2023-10-30,23775180.264,7640,4269,5228,2023-11-20 21:10:35.136116
EYCTR,2023-10-30,28606528.62,4944,3150,244,2023-11-20 21:10:35.136116
I2N2Q,2023-10-30,43720074.972,6482,7373,2692,2023-11-20 21:10:35.136116
QII3Z,2023-10-30,59170384.332,7596,3987,4150,2023-11-20 21:10:35.136116
KXUT7,2023-10-30,22467263.868,1456,4291,707,2023-11-20 21:10:35.136116
XZEB7,2023-10-30,10679548.194,4257,9750,3820,2023-11-20 21:10:35.136116
EB5Y2,2023-10-30,47636564.778,4834,771,4694,2023-11-20 21:10:35.136116
VKVRX,2023-10-30,3837227.094,8597,5665,956,2023-11-20 21:10:35.136116
FUCFE,2023-10-30,68892053.499,2543,6931,5071,2023-11-20 21:10:35.136116
U8IXC,2023-10-30,49584541.716,4761,3845,5424,2023-11-20 21:10:35.136116
L61QP,2023-10-30,51627908.304,1804,4391,1876,2023-11-20 21:10:35.136116
2CU4H,2023-10-30,56528510.202,4693,3372,2833,2023-11-20 21:10:35.136116
N7TDW,2023-10-30,47821852.521,5834,7905,5862,2023-11-20 21:10:35.136116
ZRPHC,2023-10-30,58257340.263,6614,4335,1021,2023-11-20 21:10:35.136116
3KKFO,2023-10-30,34393155.66,7374,5170,2967,2023-11-20 21:10:35.136116
KIJYO,2023-10-30,12033441.891,3586,5414,7981,2023-11-20 21:10:35.136116
IHCU2,2023-10-30,69608690.388,3870,5220,5733,2023-11-20 21:10:35.136116
KC1F4,2023-10-30,16277747.688,9567,8819,2360,2023-11-20 21:10:35.136116
GNZWH,2023-10-30,9539185.158,6022,664,3116,2023-11-20 21:10:35.136116
BDM67,2023-10-30,59321070.09,2926,1442,8876,2023-11-20 21:10:35.136116
1MH9J,2023-10-30,49840469.559,5001,4905,5738,2023-11-20 21:10:35.136116
J4Q5B,2023-10-30,20116306.665,3745,848,8076,2023-11-20 21:10:35.136116
95C1W,2023-10-30,70154739.819,2144,7527,753,2023-11-20 21:10:35.136116
4OQUA,2023-10-30,22322236.608,9952,7503,1602,2023-11-20 21:10:35.136116
TWCTQ,2023-10-30,49798563.723,1968,8291,8738,2023-11-20 21:10:35.136116
BUGHL,2023-10-30,58643437.617,8840,6578,661,2023-11-20 21:10:35.136116
NQKVH,2023-10-30,71034964.308,1705,4881,5806,2023-11-20 21:10:35.136116
FQRAG,2023-10-30,29588745.312,1752,9124,1450,2023-11-20 21:10:35.136116
F4BEV,2023-10-30,65931898.698,6512,1029,4516,2023-11-20 21:10:35.136116
A8BZD,2023-10-30,63418900.833,8040,8443,3005,2023-11-20 21:10:35.136116
3MJ3I,2023-10-30,21407173.938,3154,3671,1690,2023-11-20 21:10:35.136116
QPEEM,2023-10-30,67642297.452,7715,4055,5503,2023-11-20 21:10:35.136116
LR4BA,2023-10-30,62023177.845,3730,7067,1255,2023-11-20 21:10:35.136116
SJEXP,2023-10-30,51199629.552,9393,5670,6415,2023-11-20 21:10:35.136116
MOMD6,2023-10-30,27033625.098,8696,1690,5552,2023-11-20 21:10:35.136116
8B3KT,2023-10-30,56040648.822,2490,929,8022,2023-11-20 21:10:35.136116
DPMKJ,2023-10-30,63164409.12,4828,5649,5722,2023-11-20 21:10:35.136116
3BXQN,2023-10-30,10712536.902,5079,395,5685,2023-11-20 21:10:35.136116
QZVQE,2023-10-30,4828164.084,4834,3196,1424,2023-11-20 21:10:35.136116
NDW7Y,2023-10-30,13231876.338,3758,2984,5502,2023-11-20 21:10:35.136116
1DEDY,2023-10-30,6709361.706,4316,342,688,2023-11-20 21:10:35.136116
BPFDI,2023-10-30,44051436.09,7390,3263,216,2023-11-20 21:10:35.136116
RFWMG,2023-10-30,8070285.15,4909,9198,4683,2023-11-20 21:10:35.136116
QGDIR,2023-10-30,52117269.966,8174,4938,9956,2023-11-20 21:10:35.136116
PGBGT,2023-10-30,27232964.316,8964,6442,5964,2023-11-20 21:10:35.136116
QAODD,2023-10-30,62411462.199,8568,7273,593,2023-11-20 21:10:35.136116
